ros_timestamp_ns,system_timestamp_ns,openarm_right_joint1,openarm_right_joint3,openarm_right_joint4,openarm_left_joint6,openarm_left_joint5,openarm_left_joint2,openarm_left_joint7,openarm_left_joint4,openarm_right_joint5,openarm_left_joint1,openarm_right_joint2,openarm_left_joint3,openarm_right_joint7,openarm_right_joint6
1778210887434349131,1778210887442194118,-0.03833829251544962,-0.15278095674067238,0.12417029068436669,-0.22793163958190377,0.1947432669565874,-0.013542381933318026,0.1367589837491412,0.3068970778973057,0.1749065384908821,0.15049210345616792,0.03185320820935367,-0.3953994048981464,-0.018120088502326936,-0.08678568703746059
1778210887455787841,1778210887462140320,-0.03566796368352776,-0.15087357900358533,0.12417029068436669,-0.22793163958190377,0.1947432669565874,-0.013923857480735435,0.137521934843976,0.30460822461280124,0.1749065384908821,0.1531624322880898,0.032616159304188486,-0.3953994048981464,-0.018120088502326936,-0.08678568703746059
1778210887475946766,1778210887482206283,-0.032616159304188486,-0.1493476768139157,0.12417029068436669,-0.2256427862973993,0.1947432669565874,-0.013923857480735435,0.13828488593881083,0.303463797970549,0.1745250629434647,0.15621423666742906,0.033379110399023304,-0.3953994048981464,-0.0165941863126573,-0.08678568703746059
1778210887496503672,1778210887502210173,-0.02994583047226662,-0.14744029907682865,0.12417029068436669,-0.2256427862973993,0.1947432669565874,-0.013923857480735435,0.13828488593881083,0.30155642023346196,0.1745250629434647,0.15926604104676834,0.033379110399023304,-0.3953994048981464,-0.014686808575570254,-0.08678568703746059
1778210887518006280,1778210887522195931,-0.02651255054550994,-0.14438849469748938,0.1245517662317841,-0.22449835965514708,0.1947432669565874,-0.013923857480735435,0.1409552147707327,0.2992675669489575,0.17376211184862989,0.1615548943312728,0.03376058594644071,-0.3953994048981464,-0.013923857480735435,-0.087167162584878
1778210887537977115,1778210887542099519,-0.023460746166170665,-0.14286259250781974,0.12531471732661892,-0.22220950637064263,0.1951247425040048,-0.013923857480735435,0.1413366903181501,0.29621576256961824,0.17299916075379507,0.16384374761577725,0.03376058594644071,-0.3953994048981464,-0.014305333028152845,-0.08678568703746059
1778210887558745364,1778210887562130308,-0.019264515144579164,-0.14057373922331529,0.12531471732661892,-0.2210650797283904,0.1951247425040048,-0.013542381933318026,0.1409552147707327,0.29240100709544414,0.17299916075379507,0.16498817425802947,0.03376058594644071,-0.395017929350729,-0.013160906385900617,-0.08678568703746059
1778210887579569300,1778210887582164751,-0.01583123521782248,-0.13790341039139342,0.12531471732661892,-0.22030212863355558,0.1951247425040048,-0.013542381933318026,0.1409552147707327,0.28934920271610487,0.17299916075379507,0.1665140764476991,0.03376058594644071,-0.3946364538033116,-0.01163500419623098,-0.087167162584878
1778210887600073618,1778210887602143840,-0.013160906385900617,-0.13523308155947156,0.12531471732661892,-0.21801327534905113,0.1947432669565874,-0.013542381933318026,0.14057373922331529,0.2870603494316004,0.17261768520637766,0.16765850308995134,0.03376058594644071,-0.3915846494239723,-0.007820248722056888,-0.087167162584878
1778210887614782530,1778210887622232452,-0.009727626459143934,-0.13447013046463674,0.12645914396887115,-0.2168688487067989,0.1951247425040048,-0.013542381933318026,0.1409552147707327,0.28477149614709596,0.17261768520637766,0.1699473563744558,0.03376058594644071,-0.3881513694972156,-0.006294346532387252,-0.08678568703746059
1778210887635216924,1778210887642126357,-0.005912870984969842,-0.1325627527275497,0.1283665217059582,-0.21229114213779,0.1951247425040048,-0.013542381933318026,0.14019226367589788,0.2824826428625915,0.17261768520637766,0.17147325856412543,0.03376058594644071,-0.3835736629282067,-0.006675822079804661,-0.08678568703746059
1778210887652528453,1778210887662163398,-0.002861066605630569,-0.12989242389562783,0.12989242389562783,-0.21000228885328553,0.1951247425040048,-0.013542381933318026,0.14057373922331529,0.27981231403066964,0.17261768520637766,0.17185473411154284,0.03376058594644071,-0.3786144808117804,-0.006294346532387252,-0.08678568703746059
1778210887662683972,1778210887682221885,-0.000953688868543523,-0.1287479972533756,0.12989242389562783,-0.20962081330586813,0.1951247425040048,-0.013542381933318026,0.14057373922331529,0.278286411841,0.17261768520637766,0.17261768520637766,0.03376058594644071,-0.37594415197985853,-0.005531395437552433,-0.08678568703746059
1778210887693440836,1778210887702188836,0.005912870984969842,-0.1245517662317841,0.13027389944304524,-0.20695048447394626,0.1951247425040048,-0.013542381933318026,0.1409552147707327,0.27218280308232146,0.17261768520637766,0.1749065384908821,0.03452353704127553,-0.3664072632944233,-0.0024795910582131597,-0.08678568703746059
1778210887715174589,1778210887722182787,0.012397955291065799,-0.12188143739986224,0.13218127718013228,-0.20656900892652885,0.1951247425040048,-0.013542381933318026,0.1417181658655675,0.26722362096589514,0.17223620965896025,0.17605096513313434,0.03528648813611035,-0.36030365453574476,0.0005722133211261138,-0.08678568703746059
1778210887736287678,1778210887742119853,0.0165941863126573,-0.11730373083085333,0.1329442282749671,-0.20618753337911144,0.1951247425040048,-0.013542381933318026,0.14362554360265456,0.26379034103913845,0.17223620965896025,0.17719539177538657,0.03566796368352776,-0.3545815213244836,0.004386968795300206,-0.08678568703746059
1778210887756734958,1778210887762138607,0.0207904173342488,-0.11348897535667923,0.13447013046463674,-0.20618753337911144,0.1947432669565874,-0.013160906385900617,0.1455329213397416,0.25921263447012954,0.17223620965896025,0.1783398184176388,0.03643091477836258,-0.34809643701838766,0.009727626459143934,-0.087167162584878
1778210887776787344,1778210887782120596,0.024986648355840302,-0.11043717097733996,0.137521934843976,-0.20542458228427662,0.1947432669565874,-0.01201647974364839,0.1493476768139157,0.25577935454337286,0.17223620965896025,0.18101014724956066,0.037575341420614805,-0.34275577935454393,0.014305333028152845,-0.087167162584878
1778210887797500898,1778210887802176553,0.029564354924849212,-0.10585946440833105,0.13981078812848047,-0.20199130235751994,0.1947432669565874,-0.011253528648813571,0.1493476768139157,0.2534905012588684,0.17147325856412543,0.18406195162889993,0.03910124361028444,-0.3374151216907002,0.01583123521782248,-0.08678568703746059
1778210887818891259,1778210887822106667,0.03490501258869294,-0.10013733119706991,0.14057373922331529,-0.20199130235751994,0.1947432669565874,-0.010872053101396162,0.15087357900358533,0.25082017242694654,0.1707103074692906,0.18787670710307403,0.04024567025253667,-0.3324559395742739,0.01621271076523989,-0.08678568703746059
1778210887838958626,1778210887842103677,0.04024567025253667,-0.09632257572289582,0.14057373922331529,-0.20122835126268512,0.1947432669565874,-0.010490577553978753,0.15278095674067238,0.24776836804760727,0.16842145418478616,0.1909285114824133,0.041771572442206306,-0.32749675745784756,0.01697566186007471,-0.08678568703746059
1778210887859721639,1778210887862149578,0.0455863279163804,-0.0913633936064695,0.14057373922331529,-0.1997024490730155,0.1947432669565874,-0.010872053101396162,0.15468833447775943,0.24395361257343318,0.16727702754253393,0.19398031586175257,0.04406042572671076,-0.32291905088883865,0.018883039597161755,-0.08678568703746059
1778210887880025799,1778210887882086678,0.04940108339055449,-0.08678568703746059,0.14057373922331529,-0.19893949797818067,0.1947432669565874,-0.010872053101396162,0.15659571221484647,0.23975738155184168,0.16498817425802947,0.19703212024109185,0.04596780346379781,-0.31910429541466456,0.02117189288166621,-0.08678568703746059
1778210887900278048,1778210887902134058,0.0539787899595634,-0.08144502937361686,0.14057373922331529,-0.19817654688334585,0.1947432669565874,-0.010872053101396162,0.15659571221484647,0.23594262607766758,0.16498817425802947,0.20084687571526594,0.04787518120088485,-0.31528953994049047,0.02536812390325771,-0.08678568703746059
1778210887921242486,1778210887922081872,0.05855649652857231,-0.07419699397268609,0.1409552147707327,-0.19855802243076326,0.19436179140916998,-0.010872053101396162,0.15621423666742906,0.23365377279316313,0.16460669871061206,0.20542458228427485,0.05016403448538931,-0.3118562600137338,0.028801403830014394,-0.08678568703746059
